x,y,z
269.9083,18.6532,5.1
269.925,18.6532,6.1
269.9417,18.6532,7.0
269.9583,18.6532,7.8
269.975,18.6532,8.3
269.9916,18.6532,8.6
270.0083,18.6532,8.5
270.025,18.6532,8.0
270.0417,18.6532,7.3
270.0583,18.6532,6.5
270.075,18.6532,5.6
270.0916,18.6532,5.0
270.1083,18.6532,4.5
270.125,18.6532,4.4
270.1417,18.6532,4.8
270.1583,18.6532,5.5
270.175,18.6532,6.6
270.1917,18.6532,8.0
270.2083,18.6532,9.6
270.225,18.6532,11.3
270.2416,18.6532,13.0
270.2583,18.6532,14.7
270.275,18.6532,16.3
270.2917,18.6532,17.8
270.3083,18.6532,19.3
270.325,18.6532,20.8
270.3416,18.6532,22.2
270.3583,18.6532,23.5
270.375,18.6532,24.9
270.3917,18.6532,26.2
270.4083,18.6532,27.4
270.425,18.6532,28.5
270.4417,18.6532,29.4
270.4583,18.6532,30.1
270.475,18.6532,30.6
270.4916,18.6532,30.9
270.5083,18.6532,30.9
270.525,18.6532,30.8
270.5417,18.6532,30.5
270.5583,18.6532,30.1
270.575,18.6532,29.7
270.5916,18.6532,29.4
270.6083,18.6532,29.1
270.625,18.6532,29.0
270.6417,18.6532,29.0
270.6583,18.6532,29.0
270.675,18.6532,29.1
270.6917,18.6532,29.2
270.7083,18.6532,29.2
270.725,18.6532,29.1
270.7416,18.6532,28.9
270.7583,18.6532,28.7
270.775,18.6532,28.6
270.7917,18.6532,28.5
270.8083,18.6532,28.4
270.825,18.6532,28.4
270.8416,18.6532,28.4
270.8583,18.6532,28.4
270.875,18.6532,28.2
270.8917,18.6532,27.8
270.9083,18.6532,27.2
270.925,18.6532,26.5
270.9417,18.6532,25.8
270.9583,18.6532,25.3
270.975,18.6532,25.0
270.9916,18.6532,25.0
271.0083,18.6532,25.4
271.025,18.6532,26.1
271.0417,18.6532,26.9
271.0583,18.6532,27.5
271.075,18.6532,27.9
271.0916,18.6532,27.8
271.1083,18.6532,27.2
271.125,18.6532,26.1
271.1417,18.6532,24.7
271.1583,18.6532,23.4
271.175,18.6532,22.2
271.1917,18.6532,21.6
271.2083,18.6532,21.6
271.225,18.6532,22.2
271.2416,18.6532,23.3
271.2583,18.6532,24.6
271.275,18.6532,26.0
271.2917,18.6532,27.0
271.3083,18.6532,27.7
271.325,18.6532,28.0
271.3416,18.6532,27.8
271.3583,18.6532,27.4
271.375,18.6532,27.0
271.3917,18.6532,26.6
271.4083,18.6532,26.6
271.425,18.6532,26.9
271.4417,18.6532,27.4
271.4583,18.6532,28.0
271.475,18.6532,28.7
271.4916,18.6532,29.3
271.5083,18.6532,29.8
271.525,18.6532,30.2
271.5417,18.6532,30.5
271.5583,18.6532,30.9
271.575,18.6532,31.6
271.5916,18.6532,32.5
271.6083,18.6532,33.7
271.625,18.6532,35.1
271.6417,18.6532,36.6
271.6583,18.6532,38.1
271.675,18.6532,39.5
271.6917,18.6532,40.6
271.7083,18.6532,41.3
271.725,18.6532,41.5
271.7416,18.6532,41.2
271.7583,18.6532,40.4
271.775,18.6532,39.8
271.7917,18.6532,40.3
271.8083,18.6532,44.2
271.825,18.6532,51.2
271.8416,18.6532,58.7
271.8583,18.6532,64.4
271.875,18.6532,67.7
271.8917,18.6532,68.2
271.9083,18.6532,64.6
271.925,18.6532,56.8
271.9417,18.6532,48.1
271.9583,18.6532,42.1
271.975,18.6532,40.1
271.9916,18.6532,41.4
272.0083,18.6532,44.5
272.025,18.6532,48.0
272.0417,18.6532,51.0
272.0583,18.6532,53.1
272.075,18.6532,54.4
272.0916,18.6532,54.9
272.1083,18.6532,54.8
272.125,18.6532,54.0
272.1417,18.6532,52.8
272.1583,18.6532,51.2
272.175,18.6532,49.3
272.1917,18.6532,47.3
272.2083,18.6532,45.1
272.225,18.6532,42.7
272.2416,18.6532,40.2
272.2583,18.6532,37.6
272.275,18.6532,35.5
272.2917,18.6532,34.5
272.3083,18.6532,34.2
272.325,18.6532,33.2
272.3416,18.6532,30.0
272.3583,18.6532,24.3
272.375,18.6532,16.6
272.3917,18.6532,7.9
272.4083,18.6532,-0.6
272.425,18.6532,-7.4
272.4417,18.6532,-11.3
272.4583,18.6532,-11.6
272.475,18.6532,-9.4
272.4916,18.6532,-5.9
272.5083,18.6532,-2.0
272.525,18.6532,2.3
272.5417,18.6532,6.9
272.5583,18.6532,12.0
272.575,18.6532,18.8
272.5916,18.6532,27.5
272.6083,18.6532,37.4
272.625,18.6532,46.3
272.6417,18.6532,53.3
272.6583,18.6532,58.0
272.675,18.6532,60.6
272.6917,18.6532,60.8
272.7083,18.6532,57.5
272.725,18.6532,51.8
272.7416,18.6532,47.5
272.7583,18.6532,47.3
272.775,18.6532,48.8
272.7917,18.6532,47.6
272.8083,18.6532,42.7
272.825,18.6532,35.2
272.8416,18.6532,26.8
272.8583,18.6532,19.1
272.875,18.6532,12.7
272.8917,18.6532,8.3
272.9083,18.6532,6.1
272.925,18.6532,6.2
272.9417,18.6532,8.2
272.9583,18.6532,11.5
272.975,18.6532,15.4
272.9916,18.6532,18.5
273.0083,18.6532,18.4
273.025,18.6532,13.3
273.0417,18.6532,3.4
273.0583,18.6532,-10.0
273.075,18.6532,-25.0
273.0916,18.6532,-39.1
273.1083,18.6532,-51.7
273.125,18.6532,-61.9
273.1417,18.6532,-69.4
273.1583,18.6532,-74.0
273.175,18.6532,-76.1
273.1917,18.6532,-75.9
273.2083,18.6532,-73.6
273.225,18.6532,-69.5
273.2416,18.6532,-64.6
273.2583,18.6532,-59.7
273.275,18.6532,-54.6
273.2917,18.6532,-49.1
273.3083,18.6532,-43.3
273.325,18.6532,-38.0
273.3416,18.6532,-33.5
273.3583,18.6532,-30.0
273.375,18.6532,-27.5
273.3917,18.6532,-25.7
273.4083,18.6532,-24.0
273.425,18.6532,-21.8
273.4417,18.6532,-19.1
273.4583,18.6532,-16.0
273.475,18.6532,-13.0
273.4916,18.6532,-10.2
273.5083,18.6532,-7.7
273.525,18.6532,-5.3
273.5417,18.6532,-2.6
273.5583,18.6532,0.3
273.575,18.6532,3.0
273.5916,18.6532,4.7
273.6083,18.6532,5.6
273.625,18.6532,6.1
273.6417,18.6532,6.6
273.6583,18.6532,7.1
273.675,18.6532,7.6
273.6917,18.6532,7.9
273.7083,18.6532,8.0
273.725,18.6532,8.1
273.7416,18.6532,8.1
273.7583,18.6532,8.4
273.775,18.6532,8.8
273.7917,18.6532,9.4
273.8083,18.6532,10.0
273.825,18.6532,10.7
273.8416,18.6532,11.6
273.8583,18.6532,12.5
273.875,18.6532,12.9
273.8917,18.6532,12.5
273.9083,18.6532,11.5
273.925,18.6532,10.6
273.9417,18.6532,9.7
273.9583,18.6532,8.7
273.975,18.6532,8.1
273.9916,18.6532,8.0
274.0083,18.6532,8.3
274.025,18.6532,8.4
274.0417,18.6532,7.9
274.0583,18.6532,7.0
274.075,18.6532,6.2
274.0916,18.6532,5.9
274.1083,18.6532,6.0
274.125,18.6532,6.1
274.1417,18.6532,5.6
274.1583,18.6532,4.7
274.175,18.6532,3.6
274.1917,18.6532,2.9
274.2083,18.6532,2.2
274.225,18.6532,1.4
274.2416,18.6532,0.5
274.2583,18.6532,-0.5
274.275,18.6532,-1.5
274.2917,18.6532,-2.4
274.3083,18.6532,-3.1
274.325,18.6532,-3.7
274.3416,18.6532,-4.5
274.3583,18.6532,-5.5
274.375,18.6532,-6.9
274.3917,18.6532,-8.4
274.4083,18.6532,-9.7
274.425,18.6532,-10.5
274.4417,18.6532,-11.5
274.4583,18.6532,-13.1
274.475,18.6532,-15.1
274.4916,18.6532,-17.1
274.5083,18.6532,-18.8
274.525,18.6532,-20.0
274.5417,18.6532,-21.2
274.5583,18.6532,-22.9
274.575,18.6532,-25.0
274.5916,18.6532,-27.5
274.6083,18.6532,-30.0
274.625,18.6532,-32.4
274.6417,18.6532,-34.9
274.6583,18.6532,-37.3
274.675,18.6532,-39.6
274.6917,18.6532,-41.4
274.7083,18.6532,-42.8
274.725,18.6532,-43.5
274.7416,18.6532,-43.7
274.7583,18.6532,-43.7
274.775,18.6532,-43.8
274.7917,18.6532,-44.0
274.8083,18.6532,-44.3
274.825,18.6532,-44.4
274.8416,18.6532,-44.1
274.8583,18.6532,-43.4
274.875,18.6532,-42.0
274.8917,18.6532,-39.5
274.9083,18.6532,-35.6
274.925,18.6532,-30.3
274.9417,18.6532,-23.7
274.9583,18.6532,-16.9
274.975,18.6532,-11.2
274.9916,18.6532,-7.8
275.0083,18.6532,-6.8
275.025,18.6532,-7.4
275.0417,18.6532,-9.1
275.0583,18.6532,-11.5
275.075,18.6532,-14.7
275.0916,18.6532,-18.2
275.1083,18.6532,-21.4
275.125,18.6532,-23.7
275.1417,18.6532,-25.0
275.1583,18.6532,-25.1
275.175,18.6532,-24.0
275.1917,18.6532,-21.8
275.2083,18.6532,-19.3
275.225,18.6532,-17.3
275.2416,18.6532,-16.2
275.2583,18.6532,-16.0
275.275,18.6532,-16.8
275.2917,18.6532,-18.6
275.3083,18.6532,-21.1
275.325,18.6532,-23.6
275.3416,18.6532,-25.6
275.3583,18.6532,-26.6
275.375,18.6532,-26.4
275.3917,18.6532,-24.9
275.4083,18.6532,-22.1
275.425,18.6532,-18.3
275.4417,18.6532,-13.9
275.4583,18.6532,-9.8
275.475,18.6532,-6.0
275.4916,18.6532,-2.5
275.5083,18.6532,1.2
275.525,18.6532,4.9
275.5417,18.6532,7.8
275.5583,18.6532,8.8
275.575,18.6532,7.7
275.5916,18.6532,5.4
275.6083,18.6532,3.1
275.625,18.6532,2.2
275.6417,18.6532,2.7
275.6583,18.6532,4.1
275.675,18.6532,6.1
275.6917,18.6532,8.6
275.7083,18.6532,12.0
275.725,18.6532,16.8
275.7416,18.6532,22.8
275.7583,18.6532,29.3
275.775,18.6532,36.0
275.7917,18.6532,42.3
275.8083,18.6532,48.2
275.825,18.6532,53.1
275.8416,18.6532,56.2
275.8583,18.6532,57.1
275.875,18.6532,56.9
275.8917,18.6532,57.0
275.9083,18.6532,57.0
275.925,18.6532,56.4
275.9417,18.6532,55.2
275.9583,18.6532,54.4
275.975,18.6532,54.2
275.9916,18.6532,54.3
276.0083,18.6532,54.1
268.0083,18.6374,-11.9
268.025,18.6374,-11.7
268.0417,18.6374,-11.4
268.0583,18.6374,-11.0
268.075,18.6374,-10.8
268.0916,18.6374,-10.9
268.1083,18.6374,-11.5
268.125,18.6374,-11.8
268.1417,18.6374,-11.6
268.1583,18.6374,-11.2
268.175,18.6374,-10.6
268.1917,18.6374,-10.0
268.2083,18.6374,-9.8
268.225,18.6374,-9.6
268.2416,18.6374,-8.7
268.2583,18.6374,-6.5
268.275,18.6374,-3.9
268.2917,18.6374,-2.1
268.3083,18.6374,-1.5
268.325,18.6374,-1.0
268.3416,18.6374,1.2
268.3583,18.6374,6.4
268.375,18.6374,14.7
268.3917,18.6374,23.6
268.4083,18.6374,28.8
268.425,18.6374,28.0
268.4417,18.6374,24.5
268.4583,18.6374,22.3
268.475,18.6374,22.1
268.4916,18.6374,22.1
268.5083,18.6374,21.6
268.525,18.6374,20.8
268.5417,18.6374,20.4
268.5583,18.6374,21.2
268.575,18.6374,23.4
268.5916,18.6374,27.0
268.6083,18.6374,31.1
268.625,18.6374,35.0
268.6417,18.6374,38.7
268.6583,18.6374,40.9
268.675,18.6374,39.0
268.6917,18.6374,32.3
268.7083,18.6374,25.4
268.725,18.6374,22.0
268.7416,18.6374,21.2
268.7583,18.6374,21.5
268.775,18.6374,22.0
268.7917,18.6374,22.4
268.8083,18.6374,22.5
268.825,18.6374,22.3
268.8416,18.6374,22.0
268.8583,18.6374,21.4
268.875,18.6374,20.7
268.8917,18.6374,19.8
268.9083,18.6374,18.9
268.925,18.6374,18.0
268.9417,18.6374,17.0
268.9583,18.6374,16.2
268.975,18.6374,15.4
268.9916,18.6374,14.7
269.0083,18.6374,13.9
269.025,18.6374,13.2
269.0417,18.6374,12.5
269.0583,18.6374,11.8
269.075,18.6374,11.2
269.0916,18.6374,10.9
269.1083,18.6374,10.9
269.125,18.6374,11.1
269.1417,18.6374,11.6
269.1583,18.6374,12.4
269.175,18.6374,13.2
269.1917,18.6374,14.0
269.2083,18.6374,14.7
269.225,18.6374,15.1
269.2416,18.6374,15.3
269.2583,18.6374,15.3
269.275,18.6374,15.1
269.2917,18.6374,14.8
269.3083,18.6374,14.6
269.325,18.6374,14.3
269.3416,18.6374,14.1
269.3583,18.6374,14.0
269.375,18.6374,13.8
269.3917,18.6374,13.6
269.4083,18.6374,13.2
269.425,18.6374,12.7
269.4417,18.6374,12.1
269.4583,18.6374,11.5
269.475,18.6374,10.7
269.4916,18.6374,10.0
269.5083,18.6374,9.3
269.525,18.6374,8.6
269.5417,18.6374,7.8
269.5583,18.6374,6.9
269.575,18.6374,5.9
269.5916,18.6374,4.9
269.6083,18.6374,3.7
269.625,18.6374,2.5
269.6417,18.6374,1.4
269.6583,18.6374,0.5
269.675,18.6374,-0.1
269.6917,18.6374,-0.4
269.7083,18.6374,-0.4
269.725,18.6374,-0.2
269.7416,18.6374,0.2
269.7583,18.6374,0.7
269.775,18.6374,1.3
269.7917,18.6374,1.7
269.8083,18.6374,2.1
269.825,18.6374,2.5
269.8416,18.6374,2.8
269.8583,18.6374,3.2
269.875,18.6374,3.7
269.8917,18.6374,4.3
269.9083,18.6374,5.1
269.925,18.6374,5.9
269.9417,18.6374,6.8
269.9583,18.6374,7.7
269.975,18.6374,8.3
269.9916,18.6374,8.8
270.0083,18.6374,8.9
270.025,18.6374,8.7
270.0417,18.6374,8.2
270.0583,18.6374,7.5
270.075,18.6374,6.7
270.0916,18.6374,6.0
270.1083,18.6374,5.5
270.125,18.6374,5.3
270.1417,18.6374,5.5
270.1583,18.6374,6.1
270.175,18.6374,7.1
270.1917,18.6374,8.5
270.2083,18.6374,10.1
270.225,18.6374,11.8
270.2416,18.6374,13.4
270.2583,18.6374,15.0
270.275,18.6374,16.5
270.2917,18.6374,17.8
270.3083,18.6374,19.1
270.325,18.6374,20.2
270.3416,18.6374,21.4
270.3583,18.6374,22.5
270.375,18.6374,23.8
270.3917,18.6374,25.1
270.4083,18.6374,26.4
270.425,18.6374,27.7
270.4417,18.6374,28.8
270.4583,18.6374,29.7
270.475,18.6374,30.4
270.4916,18.6374,30.7
270.5083,18.6374,30.8
270.525,18.6374,30.6
270.5417,18.6374,30.2
270.5583,18.6374,29.8
270.575,18.6374,29.4
270.5916,18.6374,29.0
270.6083,18.6374,28.8
270.625,18.6374,28.7
270.6417,18.6374,28.8
270.6583,18.6374,28.8
270.675,18.6374,29.0
270.6917,18.6374,29.1
270.7083,18.6374,29.1
270.725,18.6374,29.0
270.7416,18.6374,29.0
270.7583,18.6374,28.8
270.775,18.6374,28.8
270.7917,18.6374,28.7
270.8083,18.6374,28.7
270.825,18.6374,28.7
270.8416,18.6374,28.7
270.8583,18.6374,28.5
270.875,18.6374,28.2
270.8917,18.6374,27.6
270.9083,18.6374,26.9
270.925,18.6374,26.1
270.9417,18.6374,25.3
270.9583,18.6374,24.7
270.975,18.6374,24.4
270.9916,18.6374,24.5
271.0083,18.6374,25.0
271.025,18.6374,25.7
271.0417,18.6374,26.5
271.0583,18.6374,27.1
271.075,18.6374,27.4
271.0916,18.6374,27.2
271.1083,18.6374,26.5
271.125,18.6374,25.4
271.1417,18.6374,24.0
271.1583,18.6374,22.6
271.175,18.6374,21.4
271.1917,18.6374,20.8
271.2083,18.6374,20.8
271.225,18.6374,21.4
271.2416,18.6374,22.4
271.2583,18.6374,23.6
271.275,18.6374,24.9
271.2917,18.6374,25.8
271.3083,18.6374,26.4
271.325,18.6374,26.5
271.3416,18.6374,26.3
271.3583,18.6374,26.0
271.375,18.6374,25.7
271.3917,18.6374,25.6
271.4083,18.6374,26.0
271.425,18.6374,26.6
271.4417,18.6374,27.6
271.4583,18.6374,28.6
271.475,18.6374,29.5
271.4916,18.6374,30.2
271.5083,18.6374,30.7
271.525,18.6374,30.9
271.5417,18.6374,31.0
271.5583,18.6374,31.1
271.575,18.6374,31.5
271.5916,18.6374,32.2
271.6083,18.6374,33.4
271.625,18.6374,34.8
271.6417,18.6374,36.5
271.6583,18.6374,38.2
271.675,18.6374,39.7
271.6917,18.6374,40.9
271.7083,18.6374,41.4
271.725,18.6374,41.3
271.7416,18.6374,40.5
271.7583,18.6374,39.3
271.775,18.6374,38.4
271.7917,18.6374,39.4
271.8083,18.6374,44.1
271.825,18.6374,51.6
271.8416,18.6374,58.9
271.8583,18.6374,63.7
271.875,18.6374,65.5
271.8917,18.6374,64.6
271.9083,18.6374,59.8
271.925,18.6374,51.5
271.9417,18.6374,43.0
271.9583,18.6374,37.9
271.975,18.6374,37.0
271.9916,18.6374,39.2
272.0083,18.6374,42.9
272.025,18.6374,46.7
272.0417,18.6374,49.9
272.0583,18.6374,52.2
272.075,18.6374,53.5
272.0916,18.6374,53.9
272.1083,18.6374,53.6
272.125,18.6374,52.6
272.1417,18.6374,51.2
272.1583,18.6374,49.4
272.175,18.6374,47.5
272.1917,18.6374,45.6
272.2083,18.6374,43.6
272.225,18.6374,41.5
272.2416,18.6374,39.3
272.2583,18.6374,37.0
272.275,18.6374,34.9
272.2917,18.6374,33.5
272.3083,18.6374,32.5
272.325,18.6374,30.5
272.3416,18.6374,26.2
272.3583,18.6374,19.4
272.375,18.6374,11.0
272.3917,18.6374,2.3
272.4083,18.6374,-5.6
272.425,18.6374,-11.7
272.4417,18.6374,-14.9
272.4583,18.6374,-14.6
272.475,18.6374,-11.4
272.4916,18.6374,-6.8
272.5083,18.6374,-1.4
272.525,18.6374,4.0
272.5417,18.6374,9.7
272.5583,18.6374,15.8
272.575,18.6374,23.2
272.5916,18.6374,32.1
272.6083,18.6374,41.3
272.625,18.6374,49.2
272.6417,18.6374,54.9
272.6583,18.6374,58.1
272.675,18.6374,59.3
272.6917,18.6374,58.7
272.7083,18.6374,56.0
272.725,18.6374,52.2
272.7416,18.6374,50.3
272.7583,18.6374,51.8
272.775,18.6374,53.6
272.7917,18.6374,52.0
272.8083,18.6374,46.0
272.825,18.6374,37.3
272.8416,18.6374,27.9
272.8583,18.6374,19.7
272.875,18.6374,13.4
272.8917,18.6374,9.5
272.9083,18.6374,8.3
272.925,18.6374,9.7
272.9417,18.6374,13.3
272.9583,18.6374,18.4
272.975,18.6374,24.3
272.9916,18.6374,29.0
273.0083,18.6374,30.3
273.025,18.6374,26.4
273.0417,18.6374,17.2
273.0583,18.6374,4.1
273.075,18.6374,-11.0
273.0916,18.6374,-25.9
273.1083,18.6374,-39.7
273.125,18.6374,-51.5
273.1417,18.6374,-60.6
273.1583,18.6374,-66.7
273.175,18.6374,-70.1
273.1917,18.6374,-70.9
273.2083,18.6374,-69.2
273.225,18.6374,-65.5
273.2416,18.6374,-60.7
273.2583,18.6374,-55.8
273.275,18.6374,-50.4
273.2917,18.6374,-44.5
273.3083,18.6374,-38.4
273.325,18.6374,-32.8
273.3416,18.6374,-28.4
273.3583,18.6374,-25.2
273.375,18.6374,-23.3
273.3917,18.6374,-22.3
273.4083,18.6374,-21.4
273.425,18.6374,-19.8
273.4417,18.6374,-17.5
273.4583,18.6374,-14.8
273.475,18.6374,-12.1
273.4916,18.6374,-9.7
273.5083,18.6374,-7.3
273.525,18.6374,-4.9
273.5417,18.6374,-2.2
273.5583,18.6374,0.9
273.575,18.6374,3.4
273.5916,18.6374,4.9
273.6083,18.6374,5.5
273.625,18.6374,5.9
273.6417,18.6374,6.3
273.6583,18.6374,6.8
273.675,18.6374,7.3
273.6917,18.6374,7.7
273.7083,18.6374,8.1
273.725,18.6374,8.3
273.7416,18.6374,8.5
273.7583,18.6374,8.8
273.775,18.6374,9.2
273.7917,18.6374,9.9
273.8083,18.6374,10.5
273.825,18.6374,10.9
273.8416,18.6374,11.5
273.8583,18.6374,12.2
273.875,18.6374,12.5
273.8917,18.6374,12.0
273.9083,18.6374,11.0
273.925,18.6374,10.1
273.9417,18.6374,9.2
273.9583,18.6374,8.3
273.975,18.6374,7.7
273.9916,18.6374,7.7
274.0083,18.6374,8.0
274.025,18.6374,8.0
274.0417,18.6374,7.4
274.0583,18.6374,6.4
274.075,18.6374,5.5
274.0916,18.6374,5.0
274.1083,18.6374,4.9
274.125,18.6374,4.7
274.1417,18.6374,4.0
274.1583,18.6374,2.9
274.175,18.6374,1.8
274.1917,18.6374,1.1
274.2083,18.6374,0.5
274.225,18.6374,0.0
274.2416,18.6374,-0.7
274.2583,18.6374,-1.4
274.275,18.6374,-2.2
274.2917,18.6374,-3.0
274.3083,18.6374,-3.5
274.325,18.6374,-3.9
274.3416,18.6374,-4.4
274.3583,18.6374,-5.4
274.375,18.6374,-6.9
274.3917,18.6374,-8.5
274.4083,18.6374,-9.8
274.425,18.6374,-10.7
274.4417,18.6374,-11.9
274.4583,18.6374,-13.7
274.475,18.6374,-16.0
274.4916,18.6374,-18.0
274.5083,18.6374,-19.6
274.525,18.6374,-20.8
274.5417,18.6374,-22.1
274.5583,18.6374,-23.9
274.575,18.6374,-26.1
274.5916,18.6374,-28.7
274.6083,18.6374,-31.3
274.625,18.6374,-33.9
274.6417,18.6374,-36.5
274.6583,18.6374,-39.1
274.675,18.6374,-41.6
274.6917,18.6374,-43.6
274.7083,18.6374,-44.9
274.725,18.6374,-45.5
274.7416,18.6374,-45.6
274.7583,18.6374,-45.5
274.775,18.6374,-45.3
274.7917,18.6374,-45.1
274.8083,18.6374,-45.1
274.825,18.6374,-44.9
274.8416,18.6374,-44.3
274.8583,18.6374,-43.1
274.875,18.6374,-41.0
274.8917,18.6374,-38.0
274.9083,18.6374,-33.9
274.925,18.6374,-28.5
274.9417,18.6374,-21.8
274.9583,18.6374,-14.9
274.975,18.6374,-9.2
274.9916,18.6374,-5.9
275.0083,18.6374,-4.9
275.025,18.6374,-5.5
275.0417,18.6374,-7.1
275.0583,18.6374,-9.5
275.075,18.6374,-12.8
275.0916,18.6374,-16.5
275.1083,18.6374,-19.8
275.125,18.6374,-22.0
275.1417,18.6374,-23.0
275.1583,18.6374,-22.5
275.175,18.6374,-20.8
275.1917,18.6374,-18.1
275.2083,18.6374,-15.1
275.225,18.6374,-12.7
275.2416,18.6374,-11.4
275.2583,18.6374,-11.5
275.275,18.6374,-12.9
275.2917,18.6374,-15.5
275.3083,18.6374,-18.8
275.325,18.6374,-21.9
275.3416,18.6374,-23.9
275.3583,18.6374,-24.7
275.375,18.6374,-24.4
275.3917,18.6374,-23.3
275.4083,18.6374,-21.1
275.425,18.6374,-17.5
275.4417,18.6374,-12.9
275.4583,18.6374,-8.4
275.475,18.6374,-4.4
275.4916,18.6374,-0.7
275.5083,18.6374,3.0
275.525,18.6374,6.5
275.5417,18.6374,9.0
275.5583,18.6374,9.7
275.575,18.6374,8.4
275.5916,18.6374,6.3
275.6083,18.6374,4.3
275.625,18.6374,3.5
275.6417,18.6374,4.3
275.6583,18.6374,6.0
275.675,18.6374,8.5
275.6917,18.6374,11.4
275.7083,18.6374,15.0
275.725,18.6374,19.4
275.7416,18.6374,24.6
275.7583,18.6374,30.2
275.775,18.6374,35.3
275.7917,18.6374,39.5
275.8083,18.6374,42.8
275.825,18.6374,45.3
275.8416,18.6374,46.5
275.8583,18.6374,46.5
275.875,18.6374,46.4
275.8917,18.6374,47.2
275.9083,18.6374,48.5
275.925,18.6374,49.1
275.9417,18.6374,49.3
275.9583,18.6374,49.9
275.975,18.6374,51.2
275.9916,18.6374,52.9
276.0083,18.6374,54.2
268.0083,18.6216,-13.5
268.025,18.6216,-13.4
268.0417,18.6216,-13.1
268.0583,18.6216,-12.7
268.075,18.6216,-12.2
268.0916,18.6216,-11.8
268.1083,18.6216,-11.9
268.125,18.6216,-12.3
268.1417,18.6216,-13.0
268.1583,18.6216,-13.6
268.175,18.6216,-13.3
268.1917,18.6216,-12.0
268.2083,18.6216,-10.8
268.225,18.6216,-9.7
268.2416,18.6216,-7.6
268.2583,18.6216,-3.2
268.275,18.6216,1.9
268.2917,18.6216,5.1
268.3083,18.6216,5.9
268.325,18.6216,5.6
268.3416,18.6216,6.6
268.3583,18.6216,10.8
268.375,18.6216,18.0
268.3917,18.6216,25.6
268.4083,18.6216,29.8
268.425,18.6216,28.6
268.4417,18.6216,25.0
268.4583,18.6216,22.7
268.475,18.6216,21.9
268.4916,18.6216,21.5
268.5083,18.6216,20.8
268.525,18.6216,19.9
268.5417,18.6216,19.8
268.5583,18.6216,21.2
268.575,18.6216,24.2
268.5916,18.6216,28.4
268.6083,18.6216,32.8
268.625,18.6216,36.5
268.6417,18.6216,38.8
268.6583,18.6216,38.7
268.675,18.6216,35.0
268.6917,18.6216,28.5
268.7083,18.6216,23.6
268.725,18.6216,22.0
268.7416,18.6216,22.1
268.7583,18.6216,22.7
268.775,18.6216,23.2
268.7917,18.6216,23.5
268.8083,18.6216,23.4
268.825,18.6216,23.2
268.8416,18.6216,22.7
268.8583,18.6216,22.1
268.875,18.6216,21.3
268.8917,18.6216,20.4
268.9083,18.6216,19.4
268.925,18.6216,18.4
268.9417,18.6216,17.4
268.9583,18.6216,16.4
268.975,18.6216,15.6
268.9916,18.6216,14.8
269.0083,18.6216,14.0
269.025,18.6216,13.3
269.0417,18.6216,12.6
269.0583,18.6216,12.0
269.075,18.6216,11.5
269.0916,18.6216,11.2
269.1083,18.6216,11.1
269.125,18.6216,11.3
269.1417,18.6216,11.8
269.1583,18.6216,12.5
269.175,18.6216,13.3
269.1917,18.6216,14.1
269.2083,18.6216,14.8
269.225,18.6216,15.3
269.2416,18.6216,15.6
269.2583,18.6216,15.8
269.275,18.6216,15.7
269.2917,18.6216,15.6
269.3083,18.6216,15.4
269.325,18.6216,15.2
269.3416,18.6216,14.9
269.3583,18.6216,14.7
269.375,18.6216,14.3
269.3917,18.6216,13.9
269.4083,18.6216,13.4
269.425,18.6216,12.7
269.4417,18.6216,11.9
269.4583,18.6216,11.1
269.475,18.6216,10.2
269.4916,18.6216,9.3
269.5083,18.6216,8.4
269.525,18.6216,7.5
269.5417,18.6216,6.7
269.5583,18.6216,5.7
269.575,18.6216,4.8
269.5916,18.6216,3.8
269.6083,18.6216,2.7
269.625,18.6216,1.7
269.6417,18.6216,0.8
269.6583,18.6216,0.1
269.675,18.6216,-0.4
269.6917,18.6216,-0.6
269.7083,18.6216,-0.5
269.725,18.6216,-0.3
269.7416,18.6216,0.2
269.7583,18.6216,0.7
269.775,18.6216,1.2
269.7917,18.6216,1.6
269.8083,18.6216,2.0
269.825,18.6216,2.4
269.8416,18.6216,2.7
269.8583,18.6216,3.0
269.875,18.6216,3.5
269.8917,18.6216,4.0
269.9083,18.6216,4.7
269.925,18.6216,5.5
269.9417,18.6216,6.4
269.9583,18.6216,7.2
269.975,18.6216,8.0
269.9916,18.6216,8.6
270.0083,18.6216,9.0
270.025,18.6216,9.0
270.0417,18.6216,8.8
270.0583,18.6216,8.3
270.075,18.6216,7.7
270.0916,18.6216,7.1
270.1083,18.6216,6.6
270.125,18.6216,6.3
270.1417,18.6216,6.4
270.1583,18.6216,7.0
270.175,18.6216,7.9
270.1917,18.6216,9.2
270.2083,18.6216,10.7
270.225,18.6216,12.3
270.2416,18.6216,13.9
270.2583,18.6216,15.4
270.275,18.6216,16.6
270.2917,18.6216,17.7
270.3083,18.6216,18.6
270.325,18.6216,19.5
270.3416,18.6216,20.5
270.3583,18.6216,21.5
270.375,18.6216,22.7
270.3917,18.6216,24.0
270.4083,18.6216,25.4
270.425,18.6216,26.9
270.4417,18.6216,28.2
270.4583,18.6216,29.3
270.475,18.6216,30.0
270.4916,18.6216,30.5
270.5083,18.6216,30.6
270.525,18.6216,30.4
270.5417,18.6216,30.0
270.5583,18.6216,29.6
270.575,18.6216,29.1
270.5916,18.6216,28.8
